account.length,area.code,international.plan,voice.mail.plan,number.vmail.messages,total.day.minutes,total.day.calls,total.eve.minutes,total.eve.calls,total.night.minutes,total.night.calls,total.intl.minutes,total.intl.calls,number.customer.service.calls,Status,avg.minute.day,avg.minute.eve,avg.minute.night,avg.minute.intl
126,415,yes,no,0,239.7,87,281.7,92,183.5,113,11.4,1,1,True,2.7551724137931,3.06195652173913,1.62389380530973,11.4
77,415,no,yes,33,143,101,212.2,102,104.9,120,15.3,4,5,True,1.41584158415842,2.08039215686274,0.874166666666667,3.825
21,415,no,no,0,91.9,109,198.4,111,171.7,125,13,7,2,False,0.843119266055046,1.78738738738739,1.3736,1.85714285714286
56,408,no,no,0,210.4,80,176.6,96,149.7,56,15.5,4,1,False,2.63,1.83958333333333,2.67321428571429,3.875
92,415,no,yes,29,201.3,130,203.7,115,129.9,113,6.4,6,1,True,1.54846153846154,1.77130434782609,1.14955752212389,1.06666666666667
81,510,no,no,0,145.6,59,287.9,131,181.7,121,9.2,4,2,False,2.46779661016949,2.19770992366412,1.50165289256198,2.3
139,510,yes,yes,31,203.5,82,200.3,72,214,112,13.4,6,1,True,2.48170731707317,2.78194444444444,1.91071428571429,2.23333333333333
68,415,no,no,0,232.4,76,153.3,103,214.6,107,10.5,2,1,False,3.05789473684211,1.48834951456311,2.00560747663551,5.25
183,415,no,yes,8,86.5,119,285.2,97,180.4,133,8.7,2,2,False,0.726890756302521,2.94020618556701,1.35639097744361,4.35
90,408,no,no,0,109.9,102,220.8,114,104,133,10.9,6,0,False,1.07745098039216,1.93684210526316,0.781954887218045,1.81666666666667
165,408,no,no,0,156,88,276.1,81,175.9,94,9.3,5,1,False,1.77272727272727,3.40864197530864,1.87127659574468,1.86
89,415,no,no,0,326.3,112,165.1,110,162.9,97,7.5,1,1,True,2.91339285714286,1.50090909090909,1.67938144329897,7.5
59,510,no,no,0,195,58,198.5,88,304.3,110,14.8,9,0,False,3.36206896551724,2.25568181818182,2.76636363636364,1.64444444444444
16,415,yes,no,0,110,91,147.3,75,190.5,73,6.4,7,0,False,1.20879120879121,1.964,2.60958904109589,0.914285714285714
114,415,no,no,0,147.1,119,161,111,275.9,106,9,3,5,True,1.23613445378151,1.45045045045045,2.60283018867925,3
113,510,no,no,0,156,141,256.8,72,175.3,123,11.9,5,2,False,1.1063829787234,3.56666666666667,1.42520325203252,2.38
120,408,no,no,0,98.2,99,186.7,85,146.7,96,9.3,4,2,False,0.991919191919192,2.19647058823529,1.528125,2.325
115,415,no,no,0,210.6,120,153.1,84,262.2,79,11,5,0,False,1.755,1.82261904761905,3.31898734177215,2.2
37,510,no,no,0,239.9,120,261.6,88,207.1,88,8.9,4,2,True,1.99916666666667,2.97272727272727,2.35340909090909,2.225
100,415,yes,no,0,159.9,94,179.9,95,154.4,102,11.6,2,2,True,1.70106382978723,1.89368421052632,1.51372549019608,5.8
132,415,no,no,0,197.8,66,133.9,119,177.3,94,10.9,3,4,True,2.9969696969697,1.12521008403361,1.88617021276596,3.63333333333333
38,408,no,yes,36,115.4,98,166.2,83,184.7,79,15.2,6,2,False,1.17755102040816,2.00240963855422,2.3379746835443,2.53333333333333
55,415,no,yes,28,105.3,82,197.4,109,187.5,91,8.6,6,2,False,1.28414634146341,1.81100917431193,2.06043956043956,1.43333333333333
83,415,no,no,0,159.3,104,202.3,98,229,73,9.5,3,2,False,1.53173076923077,2.06428571428571,3.13698630136986,3.16666666666667
40,510,no,no,0,81.7,123,210.2,108,212,64,11.3,3,6,True,0.664227642276423,1.9462962962963,3.3125,3.76666666666667
101,415,no,yes,21,238,88,209.6,84,233,95,10,5,2,False,2.70454545454545,2.4952380952381,2.45263157894737,2
120,415,no,yes,40,128.1,99,247.7,78,199.7,121,15.6,3,0,False,1.29393939393939,3.17564102564103,1.6504132231405,5.2
80,415,no,no,0,220,114,207.7,76,168.4,137,12.1,3,2,False,1.92982456140351,2.73289473684211,1.22919708029197,4.03333333333333
88,415,no,no,0,55.6,65,242.7,121,176.3,134,11.3,4,0,False,0.855384615384615,2.00578512396694,1.31567164179104,2.825
112,415,no,yes,23,286.6,79,315.3,102,193.9,101,10.3,6,1,False,3.62784810126582,3.09117647058824,1.91980198019802,1.71666666666667
105,415,no,yes,31,109.6,108,249.3,119,321.2,101,8.3,4,4,True,1.01481481481481,2.09495798319328,3.18019801980198,2.075
92,415,no,no,0,197.2,113,242.3,116,192,76,11,5,2,False,1.74513274336283,2.08879310344828,2.52631578947368,2.2
177,415,no,no,0,175.7,120,168.6,90,198.9,110,14.6,4,1,False,1.46416666666667,1.87333333333333,1.80818181818182,3.65
118,510,no,no,0,205.2,115,184.8,137,176.1,115,7,6,0,False,1.78434782608696,1.34890510948905,1.53130434782609,1.16666666666667
111,408,no,yes,13,193.1,104,111.6,98,227.4,94,12.1,4,1,False,1.85673076923077,1.13877551020408,2.41914893617021,3.025
82,510,no,yes,34,232.6,121,153.2,115,286.7,77,4.7,3,3,False,1.92231404958678,1.33217391304348,3.72337662337662,1.56666666666667
74,415,no,no,0,102.7,89,149.3,100,188.1,114,11,5,0,False,1.15393258426966,1.493,1.65,2.2
121,415,no,yes,31,263.1,70,279.3,118,127.1,143,9.7,4,5,False,3.75857142857143,2.36694915254237,0.888811188811189,2.425
125,408,no,no,0,169.3,90,156,138,210.8,106,11.6,6,2,False,1.88111111111111,1.1304347826087,1.98867924528302,1.93333333333333
19,415,no,no,0,201.5,123,129.2,110,220.6,98,12.9,4,1,False,1.63821138211382,1.17454545454545,2.25102040816327,3.225
138,415,no,no,0,251,119,91.2,96,142.2,87,13.8,3,3,False,2.10924369747899,0.95,1.63448275862069,4.6
119,415,no,no,0,230.4,117,225,101,198.5,111,7.6,6,3,False,1.96923076923077,2.22772277227723,1.78828828828829,1.26666666666667
137,510,no,no,0,109.8,120,230.5,86,255.8,103,11.9,6,1,False,0.915,2.68023255813953,2.48349514563107,1.98333333333333
135,415,no,no,0,173.4,107,222,84,64.2,94,13.7,6,1,False,1.62056074766355,2.64285714285714,0.682978723404255,2.28333333333333
142,415,no,no,0,232.5,74,181.8,142,203.1,86,10.4,6,4,False,3.14189189189189,1.28028169014085,2.36162790697674,1.73333333333333
130,415,no,yes,45,174.5,120,217.5,95,220.3,67,12.2,2,1,False,1.45416666666667,2.28947368421053,3.28805970149254,6.1
163,408,no,yes,23,224,126,233.5,89,293.9,104,8.8,4,1,False,1.77777777777778,2.62359550561798,2.82596153846154,2.2
105,415,no,no,0,211.1,99,176.7,66,221.5,96,14.7,7,4,False,2.13232323232323,2.67727272727273,2.30729166666667,2.1
78,408,no,no,0,220,95,179.9,121,188.2,109,11.5,5,0,False,2.31578947368421,1.48677685950413,1.72660550458716,2.3
92,415,no,no,0,181.4,98,164.5,98,171,110,10.9,4,2,False,1.85102040816327,1.67857142857143,1.55454545454545,2.725
146,415,no,yes,11,180.7,82,173.7,90,231.5,89,10.1,4,2,False,2.20365853658537,1.93,2.60112359550562,2.525
125,408,no,yes,32,96.5,109,145.8,109,174.4,82,9.4,2,1,False,0.885321100917431,1.33761467889908,2.12682926829268,4.7
83,408,no,yes,38,107.9,90,140.4,94,253.6,79,10.5,2,0,False,1.19888888888889,1.4936170212766,3.21012658227848,5.25
152,510,yes,yes,41,146.8,128,285.6,96,213.6,80,4.3,2,1,True,1.146875,2.975,2.67,2.15
48,510,no,no,0,149.2,146,161.9,109,197.9,109,8.3,2,3,False,1.02191780821918,1.48532110091743,1.81559633027523,4.15
189,415,no,no,0,227.8,124,169.5,112,201.1,91,5.6,4,3,False,1.83709677419355,1.51339285714286,2.20989010989011,1.4
95,415,no,yes,23,160.3,87,202.4,101,191.1,122,7.4,3,0,False,1.84252873563218,2.0039603960396,1.56639344262295,2.46666666666667
80,510,no,yes,22,196.4,115,150.3,109,176.2,75,9.3,1,0,False,1.70782608695652,1.37889908256881,2.34933333333333,9.3
84,408,no,no,0,146.8,133,171.7,73,234.5,69,9.9,3,1,False,1.10375939849624,2.35205479452055,3.39855072463768,3.3
123,415,no,yes,34,305.2,80,156.5,109,280,81,13.2,7,1,False,3.815,1.43577981651376,3.45679012345679,1.88571428571429
80,415,no,no,0,197.5,114,206.9,119,163.6,109,11.3,4,1,False,1.73245614035088,1.73865546218487,1.50091743119266,2.825
67,510,no,yes,30,186.2,117,286.7,76,164.3,113,12.9,3,2,False,1.59145299145299,3.77236842105263,1.45398230088496,4.3
79,415,no,yes,17,236.7,95,263.5,56,259.6,107,12,4,1,False,2.49157894736842,4.70535714285714,2.42616822429907,3
76,408,no,no,0,173.2,93,131.2,80,170.9,104,5.4,3,0,False,1.86236559139785,1.64,1.64326923076923,1.8
111,510,no,no,0,152.2,114,137.2,102,185.9,97,9.8,3,0,False,1.33508771929825,1.34509803921569,1.91649484536082,3.26666666666667
143,408,no,no,0,167.8,72,211,99,153.5,109,10.5,6,4,True,2.33055555555556,2.13131313131313,1.40825688073395,1.75
138,415,no,no,0,87.6,112,266.9,107,214.6,104,9.8,10,2,False,0.782142857142857,2.49439252336449,2.06346153846154,0.98
73,415,no,no,0,203.3,45,141.9,87,200.7,71,8.5,6,0,False,4.51777777777778,1.63103448275862,2.82676056338028,1.41666666666667
21,415,no,no,0,92.6,95,161.9,70,285,78,11.3,3,5,True,0.974736842105263,2.31285714285714,3.65384615384615,3.76666666666667
103,408,no,no,0,160.8,91,155.8,82,254.3,103,8.5,3,1,False,1.76703296703297,1.9,2.46893203883495,2.83333333333333
143,408,no,yes,22,141.8,116,167.3,99,178.1,130,7.8,3,1,False,1.22241379310345,1.68989898989899,1.37,2.6
79,408,no,yes,32,50.6,62,201.4,87,146.8,121,4.2,4,2,False,0.816129032258065,2.31494252873563,1.21322314049587,1.05
120,415,no,no,0,252.1,110,226.1,103,155.6,83,13.8,3,1,False,2.29181818181818,2.19514563106796,1.87469879518072,4.6
101,415,no,no,0,124.8,66,257.2,85,193.2,115,13.4,4,0,False,1.89090909090909,3.02588235294118,1.68,3.35
90,415,no,no,0,167.5,96,139.1,104,138.4,87,13,1,1,False,1.74479166666667,1.3375,1.59080459770115,13
138,415,no,no,0,230.1,107,212,120,174.9,119,13.2,4,1,False,2.15046728971963,1.76666666666667,1.46974789915966,3.3
43,408,no,no,0,135.8,125,163.2,88,229.8,106,12.6,3,0,False,1.0864,1.85454545454545,2.16792452830189,4.2
117,510,no,yes,20,205.7,98,136.1,107,159.4,147,8.7,3,2,False,2.09897959183673,1.27196261682243,1.0843537414966,2.9
118,408,no,no,0,189.3,119,233.5,112,270.9,104,10,1,2,False,1.59075630252101,2.08482142857143,2.60480769230769,10
169,408,no,no,0,147.2,115,161.9,123,142.1,103,7.2,6,3,False,1.28,1.31626016260163,1.37961165048544,1.2
86,510,no,no,0,70.7,125,211,113,174.6,107,0,0,2,False,0.5656,1.86725663716814,1.63177570093458,0
44,408,no,no,0,204.6,117,205.2,94,164.6,84,10.7,5,0,False,1.74871794871795,2.18297872340426,1.95952380952381,2.14
111,510,no,no,0,123.1,88,213.9,84,184.9,88,12,2,5,True,1.39886363636364,2.54642857142857,2.10113636363636,6
127,510,no,yes,19,129.7,115,160.8,101,265,63,12.2,3,2,False,1.12782608695652,1.59207920792079,4.20634920634921,4.06666666666667
151,415,yes,no,0,198.7,70,209.5,106,281.9,126,12.4,4,0,False,2.83857142857143,1.97641509433962,2.23730158730159,3.1
15,415,no,no,0,135.2,101,152.5,79,224.8,83,8.4,5,2,False,1.33861386138614,1.93037974683544,2.70843373493976,1.68
137,415,no,no,0,215.9,76,145.4,118,186.9,129,12.1,4,1,False,2.84078947368421,1.23220338983051,1.44883720930233,3.025
95,510,no,no,0,174,57,281.1,118,197.2,94,9.7,2,0,False,3.05263157894737,2.38220338983051,2.09787234042553,4.85
184,408,no,no,0,151.7,93,178.5,77,229.1,111,13.1,8,2,False,1.63118279569892,2.31818181818182,2.06396396396396,1.6375
109,510,no,no,0,153.1,102,234.1,77,329.2,74,9.9,9,3,False,1.50098039215686,3.04025974025974,4.44864864864865,1.1
127,415,no,no,0,218.6,93,149.9,130,204.6,131,9.2,5,2,False,2.3505376344086,1.15307692307692,1.5618320610687,1.84
82,510,no,no,0,265.2,122,178.7,102,174.7,90,10.7,9,2,False,2.17377049180328,1.75196078431373,1.94111111111111,1.18888888888889
180,415,no,no,0,143.3,134,180.5,113,184.2,87,10.1,4,1,False,1.06940298507463,1.59734513274336,2.11724137931034,2.525
174,415,no,no,0,190.3,98,252.7,70,220.6,97,7.2,9,2,False,1.94183673469388,3.61,2.27422680412371,0.8
92,415,no,no,0,184.7,60,262,73,239.5,120,12.3,6,2,True,3.07833333333333,3.58904109589041,1.99583333333333,2.05
81,408,no,no,0,115.3,99,224.7,117,152.5,98,18,2,1,False,1.16464646464646,1.92051282051282,1.55612244897959,9
125,408,no,no,0,113,108,169.2,107,156.6,61,9.2,5,2,True,1.0462962962963,1.58130841121495,2.5672131147541,1.84
34,408,no,no,0,128.8,80,208.7,93,202.1,103,14,7,1,False,1.61,2.24408602150538,1.9621359223301,2
138,415,yes,yes,28,211.2,117,312.5,98,178,118,10.7,2,3,True,1.8051282051282,3.18877551020408,1.50847457627119,5.35
19,510,no,no,0,259.4,116,269.7,109,175.3,130,9.5,3,1,True,2.23620689655172,2.4743119266055,1.34846153846154,3.16666666666667
120,408,no,yes,28,215.8,123,285.2,76,192.1,78,6.9,3,1,False,1.75447154471545,3.75263157894737,2.46282051282051,2.3
160,415,no,no,0,97.5,113,268.1,69,255.3,62,13.2,4,3,False,0.86283185840708,3.88550724637681,4.11774193548387,3.3
141,510,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,0,False,1.21074380165289,1.3592,2.13214285714286,1.64
72,415,no,no,0,139.9,117,223.6,96,240.8,93,12.7,4,2,False,1.1957264957265,2.32916666666667,2.58924731182796,3.175
117,408,no,yes,21,153.2,112,263.3,110,135,85,11.9,7,1,False,1.36785714285714,2.39363636363636,1.58823529411765,1.7
79,408,yes,no,0,103.5,134,319.3,111,239.9,124,8.4,4,2,False,0.772388059701492,2.87657657657658,1.93467741935484,2.1
87,408,no,no,0,185.8,119,192.3,83,200,96,6.6,4,1,False,1.56134453781513,2.31686746987952,2.08333333333333,1.65
102,415,no,no,0,129.5,56,354.2,118,145.5,93,10.9,3,1,False,2.3125,3.00169491525424,1.56451612903226,3.63333333333333
49,408,no,no,0,236.6,91,220.9,146,146.8,114,8.9,2,1,False,2.6,1.51301369863014,1.28771929824561,4.45
67,408,no,no,0,260.4,107,208.2,104,207.9,115,10,2,6,False,2.43364485981308,2.00192307692308,1.80782608695652,5
107,415,no,no,0,167.3,100,163.9,79,185.9,100,6.7,5,2,False,1.673,2.0746835443038,1.859,1.34
190,408,no,no,0,182.2,101,212.3,95,233,123,9.3,4,2,False,1.8039603960396,2.23473684210526,1.89430894308943,2.325
118,510,no,no,0,113,80,150.1,87,204.3,115,10.8,4,2,False,1.4125,1.72528735632184,1.77652173913043,2.7
61,415,no,no,0,197.3,67,264.5,106,210.5,116,9,6,1,False,2.94477611940299,2.49528301886792,1.81465517241379,1.5
110,510,no,no,0,208,69,95.1,94,178.5,129,8,11,1,False,3.01449275362319,1.01170212765957,1.38372093023256,0.727272727272727
104,415,no,no,0,118.5,92,177.8,109,255.7,98,12.1,4,1,False,1.28804347826087,1.63119266055046,2.60918367346939,3.025
16,510,no,no,0,153.2,65,229.7,90,148.2,94,10.7,8,1,False,2.35692307692308,2.55222222222222,1.57659574468085,1.3375
183,510,no,no,0,108.3,87,183.6,116,176.6,109,13.5,2,0,False,1.2448275862069,1.58275862068966,1.62018348623853,6.75
147,408,no,no,0,168.6,92,187.7,107,216.5,95,14.4,8,2,False,1.83260869565217,1.75420560747664,2.27894736842105,1.8
102,510,yes,no,0,224.2,81,243.3,90,147.8,66,12,8,3,False,2.7679012345679,2.70333333333333,2.23939393939394,1.5
123,415,no,no,0,166.9,98,221.8,77,243.9,114,12.8,4,3,False,1.7030612244898,2.88051948051948,2.13947368421053,3.2
64,415,no,yes,43,118.4,100,144.1,108,158.1,91,8.5,6,1,False,1.184,1.33425925925926,1.73736263736264,1.41666666666667
103,510,no,no,0,190.9,62,226.6,53,230.1,96,7.8,3,2,False,3.07903225806452,4.27547169811321,2.396875,2.6
152,415,no,no,0,317.8,60,152.9,100,123.4,63,10.4,7,1,True,5.29666666666667,1.529,1.95873015873016,1.48571428571429
124,415,no,no,0,312,112,180,109,168.6,94,12.8,4,1,True,2.78571428571429,1.65137614678899,1.7936170212766,3.2
97,415,no,no,0,146,121,203,141,151.8,120,13.3,2,1,False,1.20661157024793,1.43971631205674,1.265,6.65
57,415,no,yes,33,193.4,105,231.6,79,226.2,90,11.1,11,2,False,1.84190476190476,2.93164556962025,2.51333333333333,1.00909090909091
157,510,no,no,0,185.1,92,213,85,196.1,85,8.5,5,2,False,2.01195652173913,2.50588235294118,2.30705882352941,1.7
194,510,no,no,0,193.3,106,169,150,225.2,122,11.8,4,0,False,1.82358490566038,1.12666666666667,1.84590163934426,2.95
155,510,no,no,0,71.2,90,304.4,119,183.3,103,8.6,4,0,False,0.791111111111111,2.55798319327731,1.77961165048544,2.15
123,415,no,no,0,123.2,104,190,117,170.3,95,12.9,5,4,True,1.18461538461538,1.62393162393162,1.79263157894737,2.58
63,415,no,no,0,128.7,78,240.8,133,237.7,121,12.8,6,1,False,1.65,1.81052631578947,1.96446280991736,2.13333333333333
64,510,no,no,0,216.9,78,211,115,179.8,116,11.4,5,3,False,2.78076923076923,1.83478260869565,1.55,2.28
105,510,no,no,0,212,113,226.6,128,193.6,114,8.9,7,3,False,1.87610619469027,1.7703125,1.69824561403509,1.27142857142857
53,510,no,yes,37,167.3,99,194.7,99,236.7,112,12,9,2,False,1.68989898989899,1.96666666666667,2.11339285714286,1.33333333333333
101,415,no,no,0,154.4,130,217.2,101,185.4,52,13.9,4,1,False,1.18769230769231,2.15049504950495,3.56538461538462,3.475
129,510,no,yes,30,177.3,95,211.8,102,240.2,108,9.3,7,3,False,1.86631578947368,2.07647058823529,2.22407407407407,1.32857142857143
25,408,no,no,0,264.9,80,281.2,66,166.1,80,8.4,4,1,True,3.31125,4.26060606060606,2.07625,2.1
73,408,no,no,0,122,92,138.3,114,224.2,128,5.8,5,1,False,1.32608695652174,1.21315789473684,1.7515625,1.16
120,415,no,no,0,177.2,88,270.4,99,231.5,90,14,2,2,False,2.01363636363636,2.73131313131313,2.57222222222222,7
196,415,no,no,0,133.1,80,206.5,120,221.6,96,10.3,8,1,False,1.66375,1.72083333333333,2.30833333333333,1.2875
148,408,no,no,0,208.4,120,174.4,99,310.7,105,11.2,4,1,False,1.73666666666667,1.76161616161616,2.95904761904762,2.8
85,408,no,yes,30,173.1,107,247.2,101,158.7,104,11.5,5,1,False,1.61775700934579,2.44752475247525,1.52596153846154,2.3
78,415,no,yes,13,281.2,93,178.2,101,244.2,129,6.4,5,2,False,3.02365591397849,1.76435643564356,1.89302325581395,1.28
106,415,no,no,0,208.3,89,169.4,67,102,90,15.9,4,3,False,2.34044943820225,2.52835820895522,1.13333333333333,3.975
147,415,no,yes,38,243.4,126,273.8,109,282.9,91,14.1,8,2,False,1.93174603174603,2.51192660550459,3.10879120879121,1.7625
145,415,no,no,0,224.2,89,314.9,121,182.9,121,16.1,3,1,True,2.51910112359551,2.60247933884298,1.51157024793388,5.36666666666667
91,415,no,no,0,189.3,100,239.3,107,89.7,89,9.9,3,3,False,1.893,2.23644859813084,1.00786516853933,3.3
81,408,no,yes,46,168.3,124,270.9,103,222.5,98,6.7,2,4,False,1.35725806451613,2.63009708737864,2.27040816326531,3.35
116,415,no,yes,24,232.9,90,152.1,94,344.3,82,10.7,6,1,False,2.58777777777778,1.61808510638298,4.19878048780488,1.78333333333333
69,415,no,yes,37,155,98,142.4,105,143.7,117,5.9,4,1,False,1.58163265306122,1.35619047619048,1.22820512820513,1.475
73,510,no,no,0,234.7,102,195.7,110,253.4,71,8.4,8,2,False,2.30098039215686,1.77909090909091,3.56901408450704,1.05
48,415,no,no,0,240,88,141,117,128.9,137,7.1,9,1,False,2.72727272727273,1.20512820512821,0.940875912408759,0.788888888888889
100,415,no,no,0,166,102,236.1,97,134.3,93,10.9,4,1,False,1.62745098039216,2.4340206185567,1.44408602150538,2.725
165,415,no,yes,33,111.6,140,213.3,111,267.6,115,16,3,0,False,0.797142857142857,1.92162162162162,2.32695652173913,5.33333333333333
64,415,no,no,0,174.5,98,180.2,103,179,89,10.7,2,2,False,1.78061224489796,1.7495145631068,2.01123595505618,5.35
116,510,yes,yes,27,175.5,137,210.6,60,294.8,121,6.9,5,1,False,1.28102189781022,3.51,2.43636363636364,1.38
147,408,yes,yes,35,157.5,109,189.6,67,227,76,11.1,2,3,True,1.44495412844037,2.82985074626866,2.98684210526316,5.55
115,415,no,no,0,206.2,113,176.4,102,297.1,119,11,7,1,False,1.82477876106195,1.72941176470588,2.49663865546218,1.57142857142857
84,415,no,yes,35,207.5,138,201,116,164.5,107,7.5,16,4,False,1.5036231884058,1.73275862068966,1.53738317757009,0.46875
86,510,no,yes,16,144.8,105,206.2,111,255.4,117,11.6,2,4,False,1.37904761904762,1.85765765765766,2.18290598290598,5.8
134,415,no,no,0,258.8,85,129.5,114,193.6,106,10.9,7,2,False,3.04470588235294,1.1359649122807,1.82641509433962,1.55714285714286
105,415,no,no,0,226.9,106,182.2,77,203.9,107,11.6,2,0,True,2.14056603773585,2.36623376623377,1.90560747663551,5.8
88,408,no,no,0,152.9,119,171.2,107,257,106,12,5,2,False,1.28487394957983,1.6,2.42452830188679,2.4
90,408,no,yes,27,156.7,51,236.5,118,123.2,111,12.6,6,2,False,3.07254901960784,2.00423728813559,1.10990990990991,2.1
37,415,no,no,0,221,126,204.5,110,118,98,6.8,3,4,False,1.75396825396825,1.85909090909091,1.20408163265306,2.26666666666667
141,415,no,yes,32,322.4,92,283.2,107,209.5,111,6.7,3,1,True,3.50434782608696,2.64672897196262,1.88738738738739,2.23333333333333
148,408,no,no,0,153.6,148,262.1,87,225.5,99,9.8,3,2,False,1.03783783783784,3.01264367816092,2.27777777777778,3.26666666666667
163,408,no,yes,22,215.1,91,138.9,102,146.2,109,12.4,2,2,False,2.36373626373626,1.36176470588235,1.34128440366972,6.2
89,415,no,yes,35,174.4,108,196.7,100,127.4,74,11.8,3,1,False,1.61481481481481,1.967,1.72162162162162,3.93333333333333
102,415,no,no,0,123.1,106,182,102,244.6,75,12.6,7,2,False,1.16132075471698,1.7843137254902,3.26133333333333,1.8
76,510,no,no,0,165.7,94,257.4,80,170.8,114,10,4,1,False,1.76276595744681,3.2175,1.49824561403509,2.5
109,510,no,no,0,154.8,82,287.7,109,208.4,80,5.9,9,3,False,1.88780487804878,2.6394495412844,2.605,0.655555555555556
63,415,no,yes,33,184.2,111,312.6,89,264,55,12.2,4,1,False,1.65945945945946,3.5123595505618,4.8,3.05
105,415,no,yes,24,274.7,99,193.5,118,299.6,109,10.8,3,3,False,2.77474747474747,1.63983050847458,2.74862385321101,3.6
63,408,yes,yes,21,151.5,99,147.8,89,210.4,114,10,4,1,False,1.53030303030303,1.66067415730337,1.84561403508772,2.5
74,415,no,no,0,124.8,114,133,121,160.3,85,10.6,7,3,False,1.09473684210526,1.09917355371901,1.88588235294118,1.51428571428571
76,415,no,no,0,179.2,85,222.9,66,188.2,113,12.4,2,0,False,2.10823529411765,3.37727272727273,1.66548672566372,6.2
91,408,yes,no,0,246.4,110,182,98,157.6,106,12.1,2,2,True,2.24,1.85714285714286,1.48679245283019,6.05
131,415,no,yes,23,170.8,145,236.7,93,294.5,100,12.7,1,1,False,1.17793103448276,2.54516129032258,2.945,12.7
104,415,no,no,0,138.7,100,215.4,58,164.3,98,4.9,4,2,False,1.387,3.71379310344828,1.6765306122449,1.225
108,510,no,no,0,210.7,112,238.7,73,253.6,90,9.2,5,3,False,1.88125,3.26986301369863,2.81777777777778,1.84
111,415,no,no,0,181.8,117,158.1,91,266.2,123,9.7,9,0,False,1.55384615384615,1.73736263736264,2.16422764227642,1.07777777777778
155,408,no,yes,30,61.6,103,255.1,110,225.9,96,12.4,5,1,False,0.598058252427184,2.31909090909091,2.353125,2.48
