age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
32,admin.,single,university.degree,no,unknown,unknown,cellular,aug,tue,40,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,technician,married,university.degree,unknown,yes,no,cellular,aug,tue,328,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,144,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,1032,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
35,technician,married,professional.course,no,yes,yes,cellular,aug,tue,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,unemployed,married,professional.course,no,no,no,telephone,aug,tue,18,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,blue-collar,married,basic.4y,no,no,no,cellular,aug,tue,155,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,married,high.school,unknown,yes,no,cellular,aug,tue,68,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,158,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,divorced,high.school,no,no,no,cellular,aug,tue,271,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,university.degree,unknown,no,no,cellular,aug,tue,61,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,married,university.degree,no,yes,no,cellular,aug,tue,118,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,technician,single,university.degree,no,yes,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,221,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,admin.,divorced,university.degree,unknown,no,no,telephone,aug,tue,105,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,blue-collar,married,basic.9y,no,no,no,cellular,aug,tue,329,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,technician,married,high.school,no,yes,no,cellular,aug,tue,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
60,retired,married,basic.4y,unknown,no,no,cellular,aug,tue,332,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
41,technician,single,professional.course,unknown,no,yes,cellular,aug,tue,102,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,238,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
36,technician,single,high.school,no,yes,yes,cellular,aug,tue,629,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,admin.,married,high.school,no,yes,no,cellular,aug,tue,231,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,308,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,609,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
35,technician,married,professional.course,no,no,no,cellular,aug,tue,219,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,112,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,technician,divorced,university.degree,no,no,no,cellular,aug,tue,207,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,256,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
36,technician,married,university.degree,no,yes,no,cellular,aug,tue,85,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
57,services,married,high.school,no,no,no,cellular,aug,tue,187,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,152,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,admin.,single,university.degree,unknown,no,no,cellular,aug,tue,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,services,married,professional.course,no,no,no,cellular,aug,tue,836,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,services,divorced,high.school,no,yes,yes,cellular,aug,tue,242,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
38,technician,married,university.degree,no,yes,yes,cellular,aug,tue,235,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
40,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,tue,100,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,46,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
38,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,83,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,admin.,single,university.degree,no,no,no,cellular,aug,wed,582,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
59,admin.,married,university.degree,no,yes,no,cellular,aug,wed,264,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,154,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,technician,married,high.school,no,yes,no,cellular,aug,wed,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,retired,married,university.degree,no,no,no,cellular,aug,wed,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46,admin.,single,university.degree,no,no,no,cellular,aug,wed,377,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
43,unemployed,married,professional.course,no,no,yes,cellular,aug,wed,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
43,management,married,university.degree,no,no,no,cellular,aug,wed,104,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,technician,single,university.degree,unknown,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
42,admin.,single,university.degree,unknown,no,no,cellular,aug,wed,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,technician,single,university.degree,no,no,no,cellular,aug,wed,132,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,64,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
48,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,329,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,admin.,single,university.degree,no,no,no,cellular,aug,wed,391,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,admin.,single,university.degree,no,no,no,cellular,aug,wed,340,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
45,blue-collar,married,basic.6y,no,no,no,cellular,aug,wed,921,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,married,high.school,unknown,yes,no,cellular,aug,wed,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,married,high.school,unknown,yes,no,cellular,aug,wed,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
44,entrepreneur,married,high.school,no,yes,no,cellular,aug,wed,312,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
42,technician,married,professional.course,no,yes,no,cellular,aug,wed,543,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,technician,married,university.degree,no,yes,yes,cellular,aug,wed,158,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
45,management,married,high.school,unknown,no,no,cellular,aug,wed,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,entrepreneur,single,university.degree,no,yes,yes,cellular,aug,wed,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,428,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
59,retired,married,basic.9y,no,no,no,cellular,aug,wed,351,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
57,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
57,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,professional.course,no,no,no,cellular,aug,wed,387,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
37,admin.,single,university.degree,no,no,yes,cellular,aug,wed,162,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,admin.,married,university.degree,no,no,no,cellular,aug,wed,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,single,professional.course,no,yes,no,cellular,aug,wed,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,102,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
40,technician,single,professional.course,no,no,no,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,admin.,married,university.degree,no,no,no,cellular,aug,wed,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,138,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
43,management,married,university.degree,no,yes,no,cellular,aug,wed,535,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
44,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,359,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,single,university.degree,no,yes,no,cellular,aug,wed,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
45,management,married,university.degree,no,yes,no,cellular,aug,wed,88,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
60,retired,married,university.degree,no,no,no,cellular,aug,wed,332,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,237,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,admin.,single,university.degree,no,no,no,cellular,aug,wed,172,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,management,married,university.degree,no,yes,no,cellular,aug,wed,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
50,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,professional.course,no,yes,no,cellular,aug,wed,214,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,technician,married,university.degree,no,no,no,cellular,aug,wed,195,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
39,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,413,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
48,blue-collar,married,basic.9y,no,no,yes,cellular,aug,wed,76,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,112,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
40,technician,married,university.degree,no,yes,no,cellular,aug,wed,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
37,technician,married,high.school,no,yes,no,cellular,aug,wed,599,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,married,university.degree,no,no,yes,cellular,aug,wed,62,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
33,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,259,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
59,management,married,university.degree,no,yes,no,cellular,aug,wed,239,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,admin.,single,university.degree,no,no,yes,cellular,aug,wed,447,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,admin.,married,university.degree,no,no,yes,cellular,aug,wed,15,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
32,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,technician,single,university.degree,no,yes,no,cellular,aug,wed,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,technician,single,university.degree,no,yes,no,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
41,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,188,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1408,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,technician,single,high.school,unknown,no,no,cellular,aug,wed,921,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
36,technician,married,professional.course,no,yes,no,cellular,aug,wed,174,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
40,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,professional.course,no,no,yes,cellular,aug,wed,443,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,176,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,entrepreneur,married,basic.9y,unknown,yes,no,cellular,aug,wed,156,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
53,admin.,married,high.school,no,no,no,cellular,aug,wed,552,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,admin.,married,university.degree,no,no,no,cellular,aug,wed,358,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
45,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,395,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
35,management,married,university.degree,unknown,yes,yes,cellular,aug,wed,216,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
34,technician,married,high.school,no,yes,no,cellular,aug,wed,135,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
56,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
42,admin.,married,university.degree,no,no,no,cellular,aug,wed,273,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
48,services,married,high.school,no,yes,no,cellular,aug,wed,703,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
52,admin.,single,university.degree,unknown,unknown,unknown,cellular,aug,wed,138,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
55,services,married,unknown,unknown,yes,no,cellular,aug,wed,341,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
52,technician,married,high.school,no,no,yes,cellular,aug,wed,109,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
44,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,196,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
37,self-employed,married,professional.course,no,yes,no,cellular,aug,wed,181,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,professional.course,unknown,yes,no,cellular,aug,wed,46,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
56,retired,married,basic.4y,unknown,no,yes,cellular,aug,wed,278,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,153,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,admin.,single,university.degree,no,yes,no,cellular,aug,wed,77,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
54,blue-collar,married,unknown,no,yes,no,cellular,aug,wed,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
55,admin.,married,university.degree,unknown,no,no,cellular,aug,wed,96,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,technician,single,university.degree,no,yes,no,cellular,aug,wed,320,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1
31,technician,single,high.school,no,yes,no,cellular,aug,thu,92,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
46,self-employed,married,university.degree,no,no,yes,cellular,aug,thu,432,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
34,technician,married,professional.course,no,yes,no,cellular,aug,thu,286,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
43,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,444,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
55,technician,married,professional.course,no,no,yes,cellular,aug,thu,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
49,blue-collar,married,high.school,unknown,no,yes,cellular,aug,thu,147,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
36,technician,single,high.school,no,no,no,cellular,aug,thu,444,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
35,services,divorced,professional.course,no,no,yes,cellular,aug,thu,66,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
33,technician,married,high.school,no,yes,no,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
44,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,150,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,technician,married,professional.course,unknown,no,no,cellular,aug,thu,351,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
50,self-employed,married,university.degree,no,no,no,cellular,aug,thu,273,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,admin.,single,university.degree,no,no,no,cellular,aug,thu,429,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,no,no,no,cellular,aug,thu,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,admin.,married,high.school,no,yes,no,cellular,aug,thu,62,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
37,technician,single,professional.course,no,no,no,cellular,aug,thu,120,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,thu,223,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
56,self-employed,married,basic.9y,no,unknown,unknown,cellular,aug,thu,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,admin.,married,university.degree,no,yes,no,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,no,no,no,cellular,aug,thu,117,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
52,blue-collar,married,basic.4y,no,no,no,telephone,aug,thu,4199,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,professional.course,no,no,no,cellular,aug,thu,65,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,technician,single,university.degree,no,yes,no,cellular,aug,thu,588,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,thu,1111,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,technician,single,professional.course,no,no,no,cellular,aug,thu,656,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
32,admin.,married,university.degree,no,no,no,cellular,aug,thu,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,179,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,244,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
58,retired,married,high.school,unknown,yes,no,cellular,aug,thu,194,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
57,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,134,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
29,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
47,housemaid,married,basic.9y,no,no,no,cellular,aug,thu,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
31,management,married,university.degree,no,no,yes,cellular,aug,thu,166,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
37,admin.,married,university.degree,no,no,yes,cellular,aug,thu,1505,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
